DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1,7/1/2019,2023,2255,2220,WN,Southwest Airlines Co.,485,N624SW,212,185,192,35,8,FLL,Fort Lauderdale-Hollywood International Airport,MDW,Chicago Midway International Airport,1166,7,13,0,N,0,8,0,27,0,0
1,7/1/2019,1629,1926,1900,WN,Southwest Airlines Co.,1055,N643SW,177,180,158,26,29,FLL,Fort Lauderdale-Hollywood International Airport,PVD,Theodore Francis Green State Airport,1188,5,14,0,N,0,26,0,0,0,0
1,7/1/2019,1604,1701,1640,WN,Southwest Airlines Co.,549,N399WN,57,60,39,21,24,FLL,Fort Lauderdale-Hollywood International Airport,TPA,Tampa International Airport,197,3,15,0,N,0,0,0,0,0,21
1,7/1/2019,1857,1951,1930,WN,Southwest Airlines Co.,3596,N454WN,54,60,33,21,27,FLL,Fort Lauderdale-Hollywood International Airport,TPA,Tampa International Airport,197,4,17,0,N,0,0,0,0,0,21
1,7/1/2019,953,1209,845,WN,Southwest Airlines Co.,1006,N347SW,76,60,43,204,188,GEG,Spokane International Airport,BOI,Boise Airport (Boise Air Terminal),287,3,30,0,N,0,188,0,16,0,0
1,7/1/2019,1726,1929,1845,WN,Southwest Airlines Co.,1403,N382SW,63,60,39,44,41,GEG,Spokane International Airport,BOI,Boise Airport (Boise Air Terminal),287,4,20,0,N,0,0,0,3,0,41
1,7/1/2019,1229,1438,1420,WN,Southwest Airlines Co.,2726,N742SW,129,140,104,18,29,GEG,Spokane International Airport,LAS,McCarran International Airport,806,6,19,0,N,0,3,0,0,0,15
1,7/1/2019,1015,1129,1110,WN,Southwest Airlines Co.,2558,N335SW,74,65,51,19,10,GEG,Spokane International Airport,PDX,Portland International Airport,279,3,20,0,N,0,0,4,9,0,6
1,7/1/2019,1406,1506,1450,WN,Southwest Airlines Co.,3659,N345SA,60,65,49,16,21,GEG,Spokane International Airport,PDX,Portland International Airport,279,3,8,0,N,0,0,5,0,0,11
1,7/1/2019,1128,1242,1040,WN,Southwest Airlines Co.,73,N336SW,74,60,44,122,108,GEG,Spokane International Airport,SEA,Seattle-Tacoma International Airport,224,8,22,0,N,0,0,97,14,0,11
1,7/1/2019,2220,2305,2150,WN,Southwest Airlines Co.,570,N604SW,45,45,34,75,75,HOU,William P. Hobby Airport,AUS,Austin-Bergstrom International Airport,148,5,6,0,N,0,0,0,0,0,75
1,7/1/2019,1724,1848,1820,WN,Southwest Airlines Co.,342,N488WN,84,95,71,28,39,HOU,William P. Hobby Airport,BHM,Birmingham-Shuttlesworth International Airport,570,3,10,0,N,0,0,0,0,0,28
1,7/1/2019,1334,1423,1355,WN,Southwest Airlines Co.,28,N675AA,49,55,39,28,34,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,3,7,0,N,0,28,0,0,0,0
1,7/1/2019,1722,1817,1755,WN,Southwest Airlines Co.,44,N512SW,55,55,40,22,22,HOU,William P. Hobby Airport,DAL,Dallas Love Field,239,4,11,0,N,0,15,0,0,0,7
1,7/1/2019,1640,1736,1650,WN,Southwest Airlines Co.,807,N648SW,116,120,104,46,50,HOU,William P. Hobby Airport,ELP,El Paso International Airport,677,3,9,0,N,0,42,0,0,0,4
1,7/1/2019,1300,1354,1320,WN,Southwest Airlines Co.,19,N521SW,54,60,46,34,40,HOU,William P. Hobby Airport,HRL,Valley International Airport,276,2,6,0,N,0,0,0,0,0,34
1,7/1/2019,2220,2316,2215,WN,Southwest Airlines Co.,55,N367SW,56,55,47,61,60,HOU,William P. Hobby Airport,HRL,Valley International Airport,276,2,7,0,N,0,0,0,1,0,60
1,7/1/2019,1748,1848,1825,WN,Southwest Airlines Co.,205,N418WN,60,70,51,23,33,HOU,William P. Hobby Airport,JAN,Jackson-Evers International Airport,359,3,6,0,N,0,4,0,0,0,19
1,7/1/2019,2210,2330,2140,WN,Southwest Airlines Co.,3841,N669SW,80,85,69,110,115,HOU,William P. Hobby Airport,MAF,Midland International Airport,441,5,6,0,N,0,0,0,0,0,110
1,7/1/2019,1833,2135,2050,WN,Southwest Airlines Co.,940,N358SW,122,125,108,45,48,HOU,William P. Hobby Airport,MCO,Orlando International Airport,848,6,8,0,N,0,0,0,0,0,45
1,7/1/2019,2053,2350,2245,WN,Southwest Airlines Co.,894,N648SW,177,150,162,65,38,HOU,William P. Hobby Airport,MDW,Chicago Midway International Airport,937,3,12,0,N,0,0,0,27,0,38
1,7/1/2019,1027,1228,1205,WN,Southwest Airlines Co.,2974,N745SW,121,145,112,23,47,HOU,William P. Hobby Airport,MDW,Chicago Midway International Airport,937,3,6,0,N,0,1,0,0,0,22
1,7/1/2019,1031,1125,1105,WN,Southwest Airlines Co.,521,N630WN,54,60,45,20,26,HOU,William P. Hobby Airport,MSY,Louis Armstrong New Orleans International Airport,303,3,6,0,N,0,20,0,0,0,0
1,7/1/2019,1557,2002,1930,WN,Southwest Airlines Co.,31,N215WN,185,190,173,32,37,HOU,William P. Hobby Airport,PHL,Philadelphia International Airport,1335,6,6,0,N,0,32,0,0,0,0
1,7/1/2019,1457,1648,1535,WN,Southwest Airlines Co.,1600,N365SW,171,175,158,73,77,HOU,William P. Hobby Airport,PHX,Phoenix Sky Harbor International Airport,1020,5,8,0,N,0,73,0,0,0,0
1,7/1/2019,1249,1416,1235,WN,Southwest Airlines Co.,1314,N750SA,207,210,196,101,104,HOU,William P. Hobby Airport,SAN,San Diego International Airport (Lindbergh Field),1312,3,8,0,N,0,91,0,0,0,10
1,7/1/2019,1944,2123,2045,WN,Southwest Airlines Co.,3574,N237WN,99,115,89,38,54,HOU,William P. Hobby Airport,STL,St. Louis International Airport at Lambert Field,687,3,7,0,N,0,34,0,0,0,4
1,7/1/2019,1530,1823,1755,WN,Southwest Airlines Co.,29,N366SW,113,120,98,28,35,HOU,William P. Hobby Airport,TPA,Tampa International Airport,781,3,12,0,N,0,2,0,0,0,26
1,7/1/2019,1410,1504,1440,WN,Southwest Airlines Co.,36,N521SW,54,60,46,24,30,HRL,Valley International Airport,HOU,William P. Hobby Airport,276,2,6,0,N,0,0,0,0,0,24
1,7/1/2019,2150,5,2200,WN,Southwest Airlines Co.,999,N366SW,195,120,171,125,50,IAD,Washington Dulles International Airport,MDW,Chicago Midway International Airport,577,8,16,0,N,0,0,25,75,0,25
1,7/1/2019,1000,1119,1100,WN,Southwest Airlines Co.,1746,N396SW,79,90,69,19,30,IND,Indianapolis International Airport,BWI,Baltimore-Washington International Airport,515,3,7,0,N,0,0,0,0,0,19
1,7/1/2019,2051,2235,2110,WN,Southwest Airlines Co.,378,N481WN,104,115,91,85,96,IND,Indianapolis International Airport,JAX,Jacksonville International Airport,688,4,9,0,N,0,0,0,3,0,82
1,7/1/2019,2213,2317,1655,WN,Southwest Airlines Co.,1827,N759GS,124,55,75,382,313,IND,Indianapolis International Airport,MDW,Chicago Midway International Airport,162,10,39,0,N,0,0,233,69,0,80
1,7/1/2019,1908,2110,2045,WN,Southwest Airlines Co.,205,N418WN,122,115,111,25,18,JAN,Jackson-Evers International Airport,MDW,Chicago Midway International Airport,666,5,6,0,N,0,0,0,7,0,18
1,7/1/2019,2247,2354,2240,WN,Southwest Airlines Co.,378,N481WN,67,70,55,74,77,JAX,Jacksonville International Airport,FLL,Fort Lauderdale-Hollywood International Airport,318,3,9,0,N,0,0,0,0,0,74
1,7/1/2019,1844,2012,1955,WN,Southwest Airlines Co.,549,N399WN,88,90,76,17,19,JAX,Jacksonville International Airport,ORF,Norfolk International Airport,543,3,9,0,N,0,0,0,0,0,17
1,7/1/2019,1628,1859,1825,WN,Southwest Airlines Co.,1925,N436WN,91,85,59,34,28,LAS,McCarran International Airport,ABQ,Albuquerque International Sunport,487,4,28,0,N,0,6,0,6,0,22
1,7/1/2019,1734,54,30,WN,Southwest Airlines Co.,302,N694SW,260,275,246,24,39,LAS,McCarran International Airport,ALB,Albany International Airport,2237,3,11,0,N,0,10,0,0,0,14
1,7/1/2019,1615,1912,1825,WN,Southwest Airlines Co.,538,N699SW,117,110,87,47,40,LAS,McCarran International Airport,BOI,Boise Airport (Boise Air Terminal),520,4,26,0,N,0,40,0,7,0,0
1,7/1/2019,1810,1922,1840,WN,Southwest Airlines Co.,391,N723SW,72,60,50,42,30,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,7,15,0,N,0,14,0,12,0,16
1,7/1/2019,1429,1536,1500,WN,Southwest Airlines Co.,1328,N304SW,67,65,46,36,34,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,5,16,0,N,0,0,0,2,0,34
1,7/1/2019,1326,1427,1355,WN,Southwest Airlines Co.,1838,N436WN,61,65,46,32,36,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,5,10,0,N,0,24,0,0,0,8
1,7/1/2019,1656,1801,1740,WN,Southwest Airlines Co.,2284,N395SW,65,70,44,21,26,LAS,McCarran International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),223,4,17,0,N,0,8,0,0,0,13
1,7/1/2019,1636,1909,1850,WN,Southwest Airlines Co.,2803,N223WN,153,150,125,19,16,LAS,McCarran International Airport,GEG,Spokane International Airport,806,3,25,0,N,0,2,0,3,0,14
1,7/1/2019,1642,2352,2245,WN,Southwest Airlines Co.,1027,N222WN,250,260,228,67,77,LAS,McCarran International Airport,IAD,Washington Dulles International Airport,2066,4,18,0,N,0,67,0,0,0,0
1,7/1/2019,656,803,745,WN,Southwest Airlines Co.,337,N268WN,67,60,40,18,11,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,8,19,0,N,0,11,0,7,0,0
1,7/1/2019,1542,1645,1630,WN,Southwest Airlines Co.,1061,N780SW,63,65,40,15,17,LAS,McCarran International Airport,LAX,Los Angeles International Airport,236,6,17,0,N,0,15,0,0,0,0
1,7/1/2019,1600,2033,2000,WN,Southwest Airlines Co.,1405,N797MX,153,170,129,33,50,LAS,McCarran International Airport,MCI,Kansas City International Airport,1140,6,18,0,N,0,0,0,0,0,33
1,7/1/2019,1531,1708,1635,WN,Southwest Airlines Co.,280,N494WN,97,90,70,33,26,LAS,McCarran International Airport,OAK,Oakland International Airport,407,6,21,0,N,0,0,0,7,0,26
1,7/1/2019,912,1111,950,WN,Southwest Airlines Co.,864,N638SW,119,90,76,81,52,LAS,McCarran International Airport,OAK,Oakland International Airport,407,29,14,0,N,0,0,0,29,0,52
1,7/1/2019,1645,1741,1705,WN,Southwest Airlines Co.,187,N713SW,56,55,33,36,35,LAS,McCarran International Airport,ONT,Ontario International Airport,197,4,19,0,N,0,24,0,1,0,11
1,7/1/2019,1908,1955,1855,WN,Southwest Airlines Co.,2730,N433LV,47,55,34,60,68,LAS,McCarran International Airport,ONT,Ontario International Airport,197,5,8,0,N,0,60,0,0,0,0
1,7/1/2019,913,1156,1025,WN,Southwest Airlines Co.,1034,N759GS,103,65,52,91,53,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,6,45,0,N,0,0,53,38,0,0
1,7/1/2019,1511,1724,1655,WN,Southwest Airlines Co.,2726,N742SW,73,65,45,29,21,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,5,23,0,N,0,3,0,8,0,18
1,7/1/2019,927,1202,1120,WN,Southwest Airlines Co.,3598,N717SA,95,65,53,42,12,LAS,McCarran International Airport,PHX,Phoenix Sky Harbor International Airport,256,7,35,0,N,0,0,0,41,0,1
1,7/1/2019,1917,2031,2015,WN,Southwest Airlines Co.,298,N789SW,74,80,59,16,22,LAS,McCarran International Airport,RNO,Reno/Tahoe International Airport,345,4,11,0,N,0,0,0,0,0,16
1,7/1/2019,2240,2337,2255,WN,Southwest Airlines Co.,2449,N737JW,57,60,42,42,45,LAS,McCarran International Airport,SAN,San Diego International Airport (Lindbergh Field),258,4,11,0,N,0,0,0,0,0,42
1,7/1/2019,1700,1955,1930,WN,Southwest Airlines Co.,340,N619SW,175,165,148,25,15,LAS,McCarran International Airport,SEA,Seattle-Tacoma International Airport,866,4,23,0,N,0,0,0,10,0,15
1,7/1/2019,1133,1413,1330,WN,Southwest Airlines Co.,2465,N482WN,160,160,147,43,43,LAS,McCarran International Airport,SEA,Seattle-Tacoma International Airport,866,3,10,0,N,0,43,0,0,0,0
1,7/1/2019,1022,1157,1045,WN,Southwest Airlines Co.,619,N304SW,95,95,75,72,72,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,5,15,0,N,0,0,0,72,0,0
1,7/1/2019,1928,2105,2040,WN,Southwest Airlines Co.,2788,N307SW,97,95,69,25,23,LAS,McCarran International Airport,SFO,San Francisco International Airport,414,9,19,0,N,0,13,0,2,0,10
1,7/1/2019,1243,1420,1400,WN,Southwest Airlines Co.,12,N326SW,97,85,69,20,8,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,2,26,0,N,0,0,0,12,0,8
1,7/1/2019,2048,2219,2200,WN,Southwest Airlines Co.,774,N771SA,91,80,64,19,8,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,20,7,0,N,0,0,0,11,0,8
1,7/1/2019,1619,1759,1645,WN,Southwest Airlines Co.,783,N337SW,100,85,65,74,59,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,10,25,0,N,0,0,0,15,0,59
1,7/1/2019,1709,1838,1820,WN,Southwest Airlines Co.,3844,N211WN,89,85,65,18,14,LAS,McCarran International Airport,SJC,Norman Y. Mineta San José International Airport,386,5,19,0,N,0,14,0,4,0,0
1,7/1/2019,1119,1400,1320,WN,Southwest Airlines Co.,161,N477WN,101,80,59,40,19,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,20,22,0,N,0,9,0,21,0,10
1,7/1/2019,1433,1645,1615,WN,Southwest Airlines Co.,1660,N640SW,72,80,57,30,38,LAS,McCarran International Airport,SLC,Salt Lake City International Airport,368,3,12,0,N,0,9,0,0,0,21
1,7/1/2019,1435,1604,1520,WN,Southwest Airlines Co.,584,N656SW,89,90,71,44,45,LAS,McCarran International Airport,SMF,Sacramento International Airport,397,4,14,0,N,0,0,0,0,0,44
1,7/1/2019,2202,2326,2225,WN,Southwest Airlines Co.,3862,N638SW,84,85,68,61,62,LAS,McCarran International Airport,SMF,Sacramento International Airport,397,5,11,0,N,0,0,0,0,0,61
1,7/1/2019,1118,1624,1600,WN,Southwest Airlines Co.,773,N329SW,186,190,161,24,28,LAS,McCarran International Airport,STL,St. Louis International Airport at Lambert Field,1372,5,20,0,N,0,0,0,0,0,24
1,7/1/2019,1820,2025,1940,WN,Southwest Airlines Co.,637,N636WN,65,75,51,45,55,LAS,McCarran International Airport,TUS,Tucson International Airport,365,3,11,0,N,0,0,0,3,0,42
1,7/1/2019,1117,1321,1305,WN,Southwest Airlines Co.,3572,N280WN,64,75,50,16,27,LAS,McCarran International Airport,TUS,Tucson International Airport,365,4,10,0,N,0,0,0,0,0,16
1,7/1/2019,2057,2332,2310,WN,Southwest Airlines Co.,361,N713SW,95,105,84,22,32,LAX,Los Angeles International Airport,ABQ,Albuquerque International Sunport,677,4,7,0,N,0,3,0,0,0,19
1,7/1/2019,1424,1953,1840,WN,Southwest Airlines Co.,1324,N240WN,209,225,200,73,89,LAX,Los Angeles International Airport,BNA,Nashville International Airport,1797,3,6,0,N,0,4,0,0,0,69
1,7/1/2019,1805,2042,2025,WN,Southwest Airlines Co.,1671,N302SW,97,110,85,17,30,LAX,Los Angeles International Airport,ELP,El Paso International Airport,714,4,8,0,N,0,2,0,0,0,15
1,7/1/2019,1219,1717,1650,WN,Southwest Airlines Co.,205,N418WN,178,185,163,27,34,LAX,Los Angeles International Airport,HOU,William P. Hobby Airport,1390,4,11,0,N,0,14,0,0,0,13
1,7/1/2019,1150,1255,1240,WN,Southwest Airlines Co.,479,N436WN,65,65,46,15,15,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,7,12,0,N,0,15,0,0,0,0
1,7/1/2019,903,1019,1000,WN,Southwest Airlines Co.,574,N661SW,76,65,50,19,8,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,3,23,0,N,0,0,0,14,0,5
1,7/1/2019,1808,1907,1840,WN,Southwest Airlines Co.,1004,N610WN,59,60,45,27,28,LAX,Los Angeles International Airport,LAS,McCarran International Airport,236,6,8,0,N,0,0,0,0,0,27
1,7/1/2019,2137,2246,2215,WN,Southwest Airlines Co.,724,N636WN,69,75,58,31,37,LAX,Los Angeles International Airport,OAK,Oakland International Airport,337,4,7,0,N,0,0,0,0,0,31
1,7/1/2019,1953,2204,2115,WN,Southwest Airlines Co.,386,N272WN,71,70,58,49,48,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,5,8,0,N,0,0,0,1,0,48
1,7/1/2019,1031,1337,1220,WN,Southwest Airlines Co.,1058,N449WN,126,75,97,77,26,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,5,24,0,N,0,18,0,51,0,8
1,7/1/2019,939,1157,1135,WN,Southwest Airlines Co.,1155,N267WN,78,75,62,22,19,LAX,Los Angeles International Airport,PHX,Phoenix Sky Harbor International Airport,370,6,10,0,N,0,0,0,22,0,0
1,7/1/2019,1526,1634,1550,WN,Southwest Airlines Co.,656,N796SW,68,80,58,44,56,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,3,7,0,N,0,32,0,0,0,12
1,7/1/2019,1128,1237,1210,WN,Southwest Airlines Co.,680,N796SW,69,80,58,27,38,LAX,Los Angeles International Airport,SFO,San Francisco International Airport,337,5,6,0,N,0,0,0,19,0,8
1,7/1/2019,1553,1654,1630,WN,Southwest Airlines Co.,232,N433LV,61,65,52,24,28,LAX,Los Angeles International Airport,SJC,Norman Y. Mineta San José International Airport,308,3,6,0,N,0,0,0,3,0,21
1,7/1/2019,1155,1304,1235,WN,Southwest Airlines Co.,769,N622SW,69,65,54,29,25,LAX,Los Angeles International Airport,SJC,Norman Y. Mineta San José International Airport,308,2,13,0,N,0,2,0,4,0,23
1,7/1/2019,1440,1548,1530,WN,Southwest Airlines Co.,1609,N610WN,68,65,53,18,15,LAX,Los Angeles International Airport,SJC,Norman Y. Mineta San José International Airport,308,2,13,0,N,0,0,0,7,0,11
1,7/1/2019,852,1000,850,WN,Southwest Airlines Co.,2561,N748SW,68,70,57,70,72,LAX,Los Angeles International Airport,SJC,Norman Y. Mineta San José International Airport,308,4,7,0,N,0,1,0,0,0,69
1,7/1/2019,1518,1638,1620,WN,Southwest Airlines Co.,2720,N398SW,80,75,64,18,13,LAX,Los Angeles International Airport,SMF,Sacramento International Airport,373,4,12,0,N,0,0,0,5,0,13
1,7/1/2019,2100,2217,2155,WN,Southwest Airlines Co.,3584,N483WN,77,80,64,22,25,LAX,Los Angeles International Airport,SMF,Sacramento International Airport,373,3,10,0,N,0,10,0,0,0,12
1,7/1/2019,1933,2147,2105,WN,Southwest Airlines Co.,1044,N337SW,74,75,58,42,43,LAX,Los Angeles International Airport,TUS,Tucson International Airport,451,5,11,0,N,0,0,0,0,0,42
1,7/1/2019,749,848,800,WN,Southwest Airlines Co.,2974,N745SW,59,65,49,48,54,LBB,Lubbock Preston Smith International Airport,AUS,Austin-Bergstrom International Airport,341,4,6,0,N,0,48,0,0,0,0
1,7/1/2019,1621,1924,1900,WN,Southwest Airlines Co.,438,N629SW,123,130,111,24,31,LIT,Bill and Hillary Clinton National Airport (Adams Field),BWI,Baltimore-Washington International Airport,912,4,8,0,N,0,0,0,0,0,24
1,7/1/2019,1916,2006,1925,WN,Southwest Airlines Co.,2374,N323SW,50,55,41,41,46,MAF,Midland International Airport,AUS,Austin-Bergstrom International Airport,294,3,6,0,N,0,0,0,0,0,41
1,7/1/2019,2030,2130,2045,WN,Southwest Airlines Co.,271,N512SW,60,60,51,45,45,MAF,Midland International Airport,DAL,Dallas Love Field,319,3,6,0,N,0,0,0,0,0,45
1,7/1/2019,2204,2325,2235,WN,Southwest Airlines Co.,1568,N463WN,81,80,67,50,49,MCI,Kansas City International Airport,BNA,Nashville International Airport,491,5,9,0,N,0,0,0,1,0,49
1,7/1/2019,947,1121,1040,WN,Southwest Airlines Co.,19,N521SW,94,90,80,41,37,MCI,Kansas City International Airport,DAL,Dallas Love Field,461,3,11,0,N,0,0,0,4,0,37
1,7/1/2019,1301,1642,1625,WN,Southwest Airlines Co.,1949,N603SW,161,160,144,17,16,MCI,Kansas City International Airport,MCO,Orlando International Airport,1072,6,11,0,N,0,16,0,1,0,0
1,7/1/2019,2129,2253,2215,WN,Southwest Airlines Co.,48,N625SW,84,75,68,38,29,MCI,Kansas City International Airport,MDW,Chicago Midway International Airport,405,7,9,0,N,0,0,29,9,0,0
1,7/1/2019,1850,2014,1750,WN,Southwest Airlines Co.,1006,N385SW,84,80,60,144,140,MCI,Kansas City International Airport,MDW,Chicago Midway International Airport,405,6,18,0,N,0,0,60,4,0,80
1,7/1/2019,2054,2214,2055,WN,Southwest Airlines Co.,3915,N522SW,80,80,63,79,79,MCI,Kansas City International Airport,MDW,Chicago Midway International Airport,405,5,12,0,N,0,0,0,79,0,0
1,7/1/2019,110,220,2235,WN,Southwest Airlines Co.,727,N383SW,70,70,57,225,225,MCI,Kansas City International Airport,OKC,Will Rogers World Airport,313,4,9,0,N,0,0,0,0,0,225
1,7/1/2019,1054,1310,1240,WN,Southwest Airlines Co.,3943,N385SW,196,175,182,30,9,MCI,Kansas City International Airport,PHX,Phoenix Sky Harbor International Airport,1044,5,9,0,N,0,3,0,21,0,6
